wavelength,value
752.3391296453485,1253.952380952381
752.4965393971004,1235.904761904762
752.6539641890107,1245.5238095238096
752.8114040290513,1238.904761904762
752.968858925194,1265.1904761904761
753.1263288854108,1234.2380952380952
753.2838139176736,1252.142857142857
753.4413140299544,1252.142857142857
753.5988292302249,1254.8095238095239
753.7563595264571,1238.4285714285713
753.9139049266232,1237.0
754.0714654386948,1242.095238095238
754.2290410706439,1222.8095238095239
754.3866318304424,1232.4285714285713
754.5442377260624,1246.1904761904761
754.7018587654755,1240.5714285714287
754.8594949566539,1228.5238095238096
755.0171463075694,1213.4285714285713
755.1748128261938,1209.4761904761904
755.3324945204994,1206.5714285714287
755.4901913984577,1220.3333333333333
755.6479034680408,1202.6666666666667
755.8056307372206,1218.3333333333333
755.9633732139691,1198.4285714285713
756.121130906258,1211.2857142857142
756.2789038220594,1201.047619047619
756.4366919693452,1187.2380952380952
756.5944953560875,1190.7142857142858
756.7523139902578,1193.952380952381
756.9101478798283,1191.2857142857142
757.0679970327708,1174.7142857142858
757.2258614570574,1167.0
757.3837411606597,1154.3809523809523
757.5416361515499,1118.2380952380952
757.6995464377,1082.1904761904761
757.8574720270815,1068.6666666666667
758.0154129276667,1038.6190476190477
758.1733691474274,1000.2380952380952
758.3313406943355,960.2380952380952
758.4893275763629,938.0952380952381
758.6473298014814,893.6666666666666
758.8053473776633,861.0952380952381
758.9633803128802,823.8571428571429
759.1214286151042,786.0
759.2794922923069,755.0
759.4375713524606,724.0952380952381
759.595665803537,697.3333333333334
759.7537756535081,676.2380952380952
759.9119009103458,657.2380952380952
760.070041582022,641.047619047619
760.2281976765087,630.6190476190476
760.3863692017776,624.9047619047619
760.5445561658009,622.3809523809524
760.7027585765504,610.5714285714286
760.860976441998,610.3333333333334
761.0192097701156,619.4285714285714
761.1774585688752,618.1904761904761
761.3357228462486,635.7142857142857
761.4940026102078,631.7619047619048
761.6522978687246,638.6666666666666
761.8106086297712,655.047619047619
761.9689349013192,655.4761904761905
762.1272766913407,665.8571428571429
762.2856340078077,671.4761904761905
762.444006858692,673.8571428571429
762.6023952519654,682.6190476190476
762.7607991955999,695.2857142857143
762.9192186975677,688.047619047619
763.0776537658403,693.047619047619
763.2361044083898,695.9047619047619
763.3945706331881,699.1904761904761
763.5530524482072,693.0952380952381
763.7115498614188,695.9047619047619
763.8700628807951,705.8571428571429
764.0285915143079,721.1428571428571
764.187135769929,730.5714285714286
764.3456956556304,744.5714285714286
764.5042711793842,756.9047619047619
764.6628623491622,777.6190476190476
764.8214691729361,797.8571428571429
764.980091658678,805.2857142857143
765.13872981436,821.3333333333334
765.2973836479537,830.9047619047619
765.4560531674313,848.7142857142857
765.6147383807644,872.3333333333334
765.7734392959252,880.3809523809524
765.9321559208855,900.1904761904761
766.0908882636172,917.4761904761905
766.2496363320922,937.6666666666666
766.4084001342826,954.3333333333334
766.5671796781603,966.0952380952381
766.7259749716968,973.3809523809524
766.8847860228645,993.6666666666666
767.0436128396352,1005.0952380952381
767.2024554299808,1018.3809523809524
767.3613138018729,1032.1904761904761
767.520187963284,1039.5714285714287
767.6790779221856,1056.3809523809523
767.8379836865497,1047.5238095238096
767.9969052643484,1081.4285714285713
768.1558426635534,1077.5714285714287
768.3147958921367,1082.142857142857
768.4737649580702,1085.4761904761904
768.6327498693258,1101.0
768.7917506338756,1104.6666666666667
768.9507672596912,1106.857142857143
769.1097997547448,1114.7142857142858
769.2688481270083,1124.3809523809523
769.4279123844534,1122.7619047619048
769.5869925350521,1125.6666666666667
769.7460885867765,1123.857142857143
769.9052005475983,1136.1904761904761
770.0643284254895,1121.5238095238096
770.2234722284222,1134.3333333333333
770.382631964368,1129.3333333333333
770.541807641299,1143.3333333333333
770.700999267187,1137.142857142857
770.860206850004,1126.7142857142858
771.0194303977221,1136.0
771.1786699183128,1127.095238095238
771.3379254197484,1129.5238095238096
771.4971969100006,1136.5714285714287
771.6564843970416,1136.3333333333333
771.8157878888429,1112.142857142857
771.9751073933768,1127.857142857143
772.1344429186149,1131.4761904761904
772.2937944725294,1130.7142857142858
772.453162063092,1125.6190476190477
772.6125456982747,1130.7619047619048
772.7719453860495,1120.2857142857142
772.9313611343882,1133.857142857143
773.0907929512628,1132.5238095238096
773.2502408446451,1128.6666666666667
773.4097048225071,1135.5238095238096
773.5691848928209,1121.5238095238096
773.7286810635582,1122.2857142857142
773.8881933426908,1122.3809523809523
774.0477217381908,1122.6666666666667
774.2072662580302,1131.0
774.3668269101809,1118.3333333333333
774.5264037026145,1114.7619047619048
774.6859966433034,1117.7619047619048
774.8456057402191,1117.6666666666667
775.0052310013338,1113.0
775.1648724346192,1105.1904761904761
775.3245300480473,1109.2857142857142
775.4842038495902,1106.4761904761904
775.6438938472197,1106.952380952381
775.8036000489076,1115.142857142857
775.9633224626259,1110.3333333333333
776.1230610963465,1107.7619047619048
776.2828159580414,1099.8095238095239
776.4425870556825,1097.1904761904761
776.6023743972416,1117.5714285714287
776.7621779906908,1110.904761904762
776.9219978440018,1114.3809523809523
777.0818339651466,1091.0
777.2416863620973,1083.2857142857142
777.4015550428256,1118.4285714285713
777.5614400153036,1106.1904761904761
777.721341287503,1098.3809523809523
777.8812588673959,1081.095238095238
778.0411927629541,1098.095238095238
778.2011429821496,1082.3333333333333
778.3611095329543,1101.2857142857142
778.5210924233401,1093.857142857143
778.6810916612789,1099.095238095238
778.8411072547426,1081.3809523809523
779.0011392117033,1089.6190476190477
779.1611875401327,1091.5714285714287
779.3212522480028,1096.6190476190477
779.4813333432855,1087.0
779.6414308339529,1087.6190476190477
779.8015447279766,1073.1904761904761
779.9616750333287,1081.095238095238
780.1218217579813,1074.7142857142858
780.2819849099059,1068.3809523809523
780.4421644970746,1066.047619047619
780.6023605274595,1079.857142857143
780.7625730090324,1073.7142857142858
780.922801949765,1072.6666666666667
781.0830473576295,1073.142857142857
781.2433092405977,1078.4285714285713
781.4035876066416,1072.047619047619
781.5638824637332,1078.3809523809523
781.7241938198441,1074.5714285714287
781.8845216829465,1077.857142857143
782.0448660610122,1073.3333333333333
782.2052269620131,1068.0
